Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Glass,Metal,Paper,Plastic,Airfryer,Grill,Microwave,Oven,Stove,Sex_male,Social Activity_often,Social Activity_sometimes,Energy efficiency_Sometimes,Energy efficiency_Yes
3,3,2,1,0,0,-1.0919944080109483,0,-0.7002823263594283,3,-1.0172463264814442,-0.5824925866698614,-1.7083287904877527,-1.221558141386578,897,0,1,0,0,0,0,0,1,1,False,False,True,False,True
1,0,3,0,0,0,1.4692538104661577,0,-0.7042540518511959,1,-1.5196894394328635,0.9654921575726189,-0.4836715668317112,0.7023502384732607,1354,0,1,0,0,0,0,0,1,1,False,False,False,False,True
0,3,3,1,1,0,-1.5903994667416284,4,-0.052530005247522084,1,0.9925261253242339,-1.708299673391665,-1.5042192532117458,-0.9467140871208866,1885,1,0,0,0,0,0,0,1,0,False,False,True,False,True
3,2,3,3,2,4,-0.8981702185045727,1,2.692654441471443,1,0.4900830123728144,1.5283957009335207,-0.4836715668317112,-0.809292059988041,942,1,1,1,0,0,0,1,1,1,False,False,False,False,True
3,2,1,2,1,0,1.5800104901840866,0,-0.7085868432967605,1,-1.5196894394328635,-1.4268479017112141,-1.3001097159357389,-0.3970259785895041,1156,1,1,0,0,1,1,0,0,0,True,True,False,False,False
1,1,0,1,0,0,1.5246321503251221,1,-0.7302508005245835,1,0.4900830123728144,-1.4268479017112141,-1.3681462283610746,1.2520383470046432,1491,0,0,0,0,1,1,0,0,0,False,True,False,False,False
1,3,0,2,0,0,-1.0643052380814662,1,-0.7244737452638307,0,-1.5196894394328635,0.40258861421171693,0.6049126319736591,1.2520383470046432,1238,0,0,1,1,0,0,0,1,1,False,True,False,False,False
1,3,3,1,0,0,1.2200512811008175,3,-0.7114753709271369,1,1.4949692382756534,-0.16031492914918494,-0.8238541289583894,1.389460374137489,1712,0,1,1,1,1,1,1,1,0,False,True,False,True,False
1,0,3,2,2,5,-0.8843256335398316,1,1.2552508794053903,3,-1.0172463264814442,-0.16031492914918494,0.6049126319736591,0.42750618420756953,2479,1,1,0,1,0,0,1,0,0,True,True,False,False,True
3,0,3,3,2,2,0.08479531399204628,4,1.4278404053203797,2,-1.0172463264814442,0.5433145000519424,-0.6197445916823825,1.389460374137489,4724,1,1,0,1,0,0,1,1,1,True,False,True,False,True
0,2,3,3,2,4,0.043261559097822935,1,2.376360665945228,1,-1.0172463264814442,1.2469439292530697,0.7409856568243304,0.2900841570747239,1221,1,0,0,1,0,0,0,0,0,True,False,True,False,True
0,3,2,2,1,0,0.2509303335689396,4,-0.5901572104513284,0,-0.01236010057860512,0.8247662717323934,0.809022169249666,0.1526621299418783,2213,1,1,1,0,0,0,1,1,1,False,True,False,True,False
1,0,0,1,1,0,-0.27516389509122263,0,-0.19478999104355949,3,1.4949692382756534,0.9654921575726189,-0.7558176165330537,1.5268824012703344,2083,1,0,0,0,0,0,0,1,0,True,False,False,False,True
1,2,1,1,2,2,1.4692538104661577,1,0.8941849256083411,0,-0.01236010057860512,1.1062180434128444,-0.9599271538090607,-1.3589801685194234,1977,1,1,0,1,1,1,0,0,1,False,True,False,False,True
1,3,2,1,0,0,1.3446525457834875,3,-0.726640140986613,3,-0.01236010057860512,1.2469439292530697,-1.5722557656370815,1.5268824012703344,2223,1,0,0,1,0,0,1,1,1,True,True,False,False,False
1,3,0,3,2,4,-1.3965752772352529,3,1.9932696889665589,2,-0.5148032135300246,-0.019589043308959476,1.3533142686523512,-0.6718700328551954,1753,1,0,0,0,1,1,0,1,0,False,False,False,False,False
1,1,1,2,2,2,1.0816054314534065,3,0.16880342443006907,0,-1.5196894394328635,0.8247662717323934,0.7409856568243304,-0.9467140871208866,2513,0,0,0,1,0,0,1,1,0,False,True,False,True,False
3,0,0,0,0,0,0.8047137321585841,1,-0.719779887864469,3,0.4900830123728144,0.5433145000519424,1.4893872935030223,1.5268824012703344,3007,0,1,1,1,1,1,1,1,1,True,False,False,True,False
3,0,0,0,1,0,-1.2304402576583595,3,-0.3558254064370434,1,-0.5148032135300246,0.6840403858921679,0.4688396071229878,0.7023502384732607,2264,1,1,0,1,1,1,1,1,1,False,False,False,True,False
2,1,0,0,0,0,0.20939657867471628,0,-0.6995601944518343,3,-1.0172463264814442,0.40258861421171693,-1.43618274078641,1.5268824012703344,1252,0,1,1,1,0,0,1,0,1,True,False,True,False,True
1,1,3,2,0,0,-0.8704810485750905,4,-0.7020876561284136,2,0.9925261253242339,0.40258861421171693,-0.21152551713036863,-0.5344480057223497,2768,0,0,1,1,0,0,0,0,1,True,False,False,False,True
3,1,2,0,1,0,1.2477404510302998,3,-0.052168939293725035,3,-0.01236010057860512,0.5433145000519424,0.9450951941003373,0.7023502384732607,3561,1,0,1,0,1,1,1,0,0,True,True,False,False,True
2,0,3,0,1,0,-0.7735689538219027,3,-0.031227113973496184,1,0.9925261253242339,1.5283957009335207,0.06062053257097393,1.66430442840318,2360,0,0,1,1,0,0,1,0,1,False,False,False,False,False
2,1,3,3,2,5,0.6801124674759141,0,0.3092580804571212,2,-1.0172463264814442,1.5283957009335207,0.1966935574216452,-0.6718700328551954,1472,1,1,0,1,1,1,0,0,0,False,False,True,False,False
0,1,1,0,2,1,0.9985379216649597,4,-0.5370805152431621,0,0.9925261253242339,-0.019589043308959476,1.6934968307790292,-1.496402195652269,3437,1,0,0,0,0,0,0,0,0,True,True,False,True,False
1,3,3,1,0,0,-1.5627102968121462,0,-0.7140028326037162,1,-1.5196894394328635,-0.5824925866698614,0.6729491443989947,-0.5344480057223497,1006,1,1,0,1,0,0,0,1,0,True,False,True,True,False
3,1,1,3,2,5,-1.5765548817768873,0,1.7650760061668238,0,-1.5196894394328635,-1.5675737875514397,1.0131317065256729,0.977194292738952,2249,0,1,1,1,1,1,0,1,1,False,True,False,True,False
2,2,0,1,0,0,-0.7043460289981972,4,-0.7320561302935686,3,-0.5148032135300246,1.3876698150932953,-0.9599271538090607,-1.3589801685194234,2413,1,0,1,1,1,1,1,0,0,False,True,False,True,False
3,1,3,2,1,0,-1.3550415223410295,0,-0.6374568503987418,3,1.4949692382756534,1.6691215867737461,-1.5722557656370815,1.1146163198717975,2175,0,0,0,0,0,0,1,1,0,True,False,False,False,True
0,2,3,1,2,2,0.8185583171233253,4,1.254167681543999,1,-0.5148032135300246,1.6691215867737461,0.9450951941003373,-0.9467140871208866,3375,0,1,0,1,0,0,1,0,0,False,False,False,True,False
3,3,1,1,1,0,-1.1058389929756893,3,-0.43525991627239424,1,0.9925261253242339,-0.16031492914918494,1.2172412438016798,-1.3589801685194234,2487,1,0,0,0,0,0,1,0,1,False,True,False,True,False
3,2,3,1,0,0,-0.6212785192097505,4,-0.697754864682849,3,-1.5196894394328635,0.8247662717323934,-0.07545249227969734,-1.221558141386578,2914,0,0,1,0,0,0,0,0,1,True,True,False,False,True
2,3,0,2,1,0,0.16786282378049294,0,-0.27241917110992503,2,-0.01236010057860512,1.3876698150932953,-0.27956202955570425,1.2520383470046432,1573,0,1,0,0,0,0,1,0,0,True,False,True,True,False
1,1,3,3,2,2,-0.9535485583635371,1,2.433409086645162,3,-0.5148032135300246,-0.5824925866698614,-1.2320732035104032,-0.6718700328551954,2919,0,0,1,1,0,0,1,1,0,False,False,False,False,True
1,3,2,3,1,0,-0.49667725452708045,0,-0.7168913602340926,2,-0.5148032135300246,-1.4268479017112141,0.6049126319736591,0.8397722656061064,1148,0,1,0,1,1,1,0,1,0,True,False,True,False,True
3,0,3,2,1,0,-0.8566364636103494,0,-0.22764699283909096,0,1.4949692382756534,-0.8639443583503124,1.2852777562270155,0.7023502384732607,1987,0,0,0,0,1,1,0,1,1,False,False,True,False,True
2,1,1,0,1,0,-0.8981702185045727,3,-0.5309423940286123,0,0.9925261253242339,-1.708299673391665,-1.5722557656370815,-0.12218192432381292,1877,1,0,1,1,0,0,1,1,1,True,True,False,False,False
0,1,3,0,1,0,1.2062066961360765,4,-0.15435060421828997,3,-0.5148032135300246,0.9654921575726189,1.3533142686523512,-1.6338242227851147,2673,0,1,1,1,1,1,0,1,1,False,False,False,True,False
0,1,3,2,2,3,1.040071676559183,3,0.8064458988356581,0,-1.5196894394328635,0.9654921575726189,0.26473006984698083,-0.25960395145665854,2334,1,0,1,1,1,1,0,1,0,False,False,False,True,False
1,1,0,3,0,0,0.5970449576874675,1,-0.7056983156663841,2,-0.01236010057860512,0.9654921575726189,1.2852777562270155,0.8397722656061064,1567,1,1,0,0,1,1,1,1,1,False,False,True,False,False
2,1,2,0,0,0,0.9708487517354775,4,-0.7233905474024395,2,-1.5196894394328635,0.8247662717323934,0.7409856568243304,1.2520383470046432,2798,1,1,0,0,0,0,1,1,1,False,False,False,False,True
1,0,1,3,1,0,-1.313507767446806,3,-0.5461071640880883,3,-0.5148032135300246,-0.019589043308959476,1.1492047313763443,1.5268824012703344,1991,0,1,1,0,0,0,1,1,0,True,False,False,True,False
1,2,3,0,0,0,1.026227091594442,1,-0.7154470964189045,3,-1.5196894394328635,-1.2861220158709887,-0.6877811041077181,-1.0841361142537322,1317,0,0,0,1,0,0,0,1,0,False,True,False,False,True
0,2,0,2,0,0,-0.9120148034693139,3,-0.7118364368809339,0,-1.0172463264814442,1.6691215867737461,-1.7083287904877527,-1.3589801685194234,1401,1,0,0,0,0,0,1,1,0,True,True,False,False,False
3,3,3,0,1,0,0.08479531399204628,4,-0.4092631675990067,3,-1.5196894394328635,-0.5824925866698614,0.809022169249666,-0.25960395145665854,2837,1,1,1,0,1,1,0,1,1,False,True,False,True,False
0,2,1,2,2,5,-0.7043460289981972,3,1.9474143128343335,1,-1.0172463264814442,-1.1453961300307633,-1.3001097159357389,-0.9467140871208866,2649,0,0,0,0,0,0,0,1,0,True,False,False,False,False
3,0,1,1,1,0,-0.4689880845975982,1,-0.7280844048018011,3,1.4949692382756534,-1.1453961300307633,0.7409856568243304,0.0152401028090327,2654,0,0,0,1,0,0,1,0,0,False,True,False,True,False
1,3,1,2,2,4,-1.2027510877288772,3,0.19480017310345663,3,1.4949692382756534,-0.7232184725100869,0.9450951941003373,-1.3589801685194234,2365,0,0,1,1,1,1,1,1,1,False,True,False,True,False
2,2,3,3,2,3,0.3339978433573863,1,2.8356365591750747,1,-0.01236010057860512,-0.30104081498941043,-1.43618274078641,0.5649282113404152,4051,1,0,0,1,0,0,0,1,1,True,True,False,True,False
0,3,0,3,0,0,0.7493353922996197,4,-0.7161692283264985,2,-0.5148032135300246,-0.7232184725100869,0.5368761195483234,-1.0841361142537322,2381,1,1,0,0,1,1,1,1,0,True,False,False,False,False
2,0,0,1,0,0,0.5832003727227263,3,-0.7085868432967605,0,0.9925261253242339,1.2469439292530697,1.2852777562270155,-0.9467140871208866,2412,1,1,0,1,0,0,0,1,0,True,True,False,True,False
1,0,2,0,0,0,0.29246408846316296,4,-0.7288065367093952,0,-1.0172463264814442,0.40258861421171693,-0.5517080792570468,-0.809292059988041,2284,1,1,0,1,1,1,0,1,1,False,False,True,True,False
2,3,0,1,1,0,0.3339978433573863,4,-0.012812750329846674,1,1.4949692382756534,0.5433145000519424,0.7409856568243304,-1.0841361142537322,2775,0,0,1,1,0,0,1,1,0,False,False,True,True,False
0,3,1,0,1,0,-0.08133970558484707,1,-0.6634535990721293,1,-1.5196894394328635,1.1062180434128444,-1.096000178659732,-0.3970259785895041,764,1,1,1,1,0,0,1,0,1,False,False,False,True,False
2,3,3,0,0,0,-1.410419862199994,1,-0.7306118664783805,0,-1.0172463264814442,-0.019589043308959476,1.2852777562270155,-0.9467140871208866,1554,1,1,1,1,0,0,1,0,1,True,False,True,False,False
2,3,2,2,1,0,-0.4689880845975982,3,-0.039170564957031265,1,-0.5148032135300246,0.5433145000519424,-0.7558176165330537,-0.12218192432381292,1879,0,1,1,0,1,1,0,1,0,True,False,True,True,False
2,1,1,0,0,0,0.40322076818109187,1,-0.7010044582670225,3,-1.0172463264814442,1.5283957009335207,-0.5517080792570468,0.5649282113404152,1777,1,1,0,1,1,1,1,0,1,True,True,False,True,False
1,2,1,3,2,4,0.6939570524406552,1,0.5843903372504727,1,-0.01236010057860512,-1.4268479017112141,-1.2320732035104032,-1.221558141386578,663,1,1,1,0,1,1,1,1,0,False,False,True,True,False
2,2,2,3,0,0,-0.9950823132577605,3,-0.7010044582670225,2,0.9925261253242339,0.5433145000519424,0.1966935574216452,0.8397722656061064,2244,0,0,0,0,0,0,1,0,1,False,False,True,False,False
0,0,3,0,2,2,-0.7597243688571617,3,1.34948909334642,2,1.4949692382756534,-0.8639443583503124,-1.1640366910850675,1.389460374137489,3646,1,1,1,0,1,1,0,0,1,True,False,True,False,False
3,3,2,1,0,0,-1.3827306922705116,4,-0.7096700411581517,1,-0.5148032135300246,0.9654921575726189,0.9450951941003373,-0.9467140871208866,2960,1,0,1,1,1,1,0,1,1,True,False,False,False,True
3,1,3,3,0,0,0.38937618321635076,3,-0.7111143049733398,1,-1.5196894394328635,-1.2861220158709887,-0.6877811041077181,0.2900841570747239,1556,1,1,0,0,0,0,0,0,1,True,False,False,True,False
3,3,0,1,1,0,0.16786282378049294,3,-0.6468445651974651,1,-1.0172463264814442,-1.708299673391665,-1.0279636662343963,-1.0841361142537322,1724,1,0,1,1,1,1,0,0,0,True,False,True,False,False
1,2,2,0,1,0,1.0539162615239241,3,-0.6136264974481366,1,1.4949692382756534,-1.2861220158709887,0.809022169249666,-1.0841361142537322,2222,1,1,1,0,1,1,0,0,1,True,True,False,False,True
1,3,1,3,0,0,0.16786282378049294,4,-0.7118364368809339,1,-1.0172463264814442,1.5283957009335207,-0.6197445916823825,-1.6338242227851147,1862,0,1,1,0,1,1,1,1,0,True,False,False,False,True
3,2,2,2,0,0,0.1263290688862696,3,-0.7075036454353694,0,0.4900830123728144,0.121136842531266,1.0131317065256729,1.66430442840318,2241,0,1,0,1,0,0,1,0,1,False,True,False,False,True
3,0,1,3,0,0,-1.0504606531167249,1,-0.7006433923132254,1,-1.0172463264814442,-0.019589043308959476,1.0811682189510086,-0.809292059988041,1629,0,0,0,1,1,1,0,0,1,False,True,False,False,True
0,0,2,0,0,0,-0.9258593884340549,4,-0.7056983156663841,0,-1.0172463264814442,-0.44176670082963587,1.3533142686523512,-0.5344480057223497,2350,0,1,0,1,0,0,1,1,0,False,True,False,False,False
3,2,0,1,0,0,0.3478424283221274,0,-0.7071425794815723,0,-1.5196894394328635,-0.44176670082963587,-1.096000178659732,0.8397722656061064,959,1,0,0,0,0,0,1,1,0,False,False,False,False,False
3,1,3,2,2,2,-0.025961365725882625,3,0.2283793068065822,2,0.4900830123728144,1.3876698150932953,-0.4836715668317112,0.977194292738952,3484,0,0,0,1,1,1,1,0,0,True,False,False,True,False
1,2,2,2,2,2,-1.1889065027641361,4,0.10308942083900613,0,0.9925261253242339,0.40258861421171693,1.3533142686523512,1.5268824012703344,2930,0,1,0,1,0,0,0,1,1,False,False,False,False,True
0,1,1,3,1,0,-1.0504606531167249,0,-0.36051926383640504,0,-1.5196894394328635,0.9654921575726189,0.7409856568243304,-0.3970259785895041,920,0,0,0,1,0,0,0,0,1,True,False,False,False,True
3,1,1,1,0,0,0.541666617828503,4,-0.7205020197720631,3,-1.0172463264814442,1.2469439292530697,1.1492047313763443,-0.5344480057223497,3090,1,1,1,0,1,1,0,0,0,True,False,False,False,False
2,3,2,3,0,0,0.9293149968412542,1,-0.7147249645113103,3,-0.5148032135300246,-0.5824925866698614,1.2172412438016798,-0.6718700328551954,1811,0,1,0,0,0,0,0,0,1,True,False,False,False,False
3,2,3,3,0,0,-0.9258593884340549,4,-0.7219462835872513,1,-1.0172463264814442,1.2469439292530697,-1.43618274078641,1.1146163198717975,2305,1,0,1,1,1,1,0,1,1,True,True,False,False,True
1,0,3,0,2,4,-1.424264447164735,1,0.1821628647205599,1,0.4900830123728144,-1.5675737875514397,0.7409856568243304,1.2520383470046432,1635,0,0,1,1,1,1,0,1,1,False,False,False,False,True
0,3,3,3,1,0,0.4447545230753152,3,-0.38254428701802506,0,-1.0172463264814442,0.5433145000519424,-1.0279636662343963,0.977194292738952,1308,1,0,1,0,0,0,0,1,1,True,False,True,True,False
3,3,3,2,0,0,-1.1196835779404306,4,-0.7208630857258602,1,-0.01236010057860512,1.2469439292530697,-0.007415979854361704,0.42750618420756953,2568,1,0,0,1,0,0,1,0,0,False,False,True,True,False
3,2,1,1,1,0,1.5384767352898632,1,-0.1590444616176516,1,0.9925261253242339,-0.8639443583503124,0.7409856568243304,1.5268824012703344,1935,1,0,1,0,0,0,1,0,0,False,False,True,True,False
2,1,2,3,2,5,-0.9535485583635371,1,0.9862567438265886,1,0.4900830123728144,-0.16031492914918494,1.0811682189510086,-0.9467140871208866,1897,1,0,1,1,0,0,1,0,1,False,False,False,True,False
2,0,3,1,1,0,1.4969429803956398,0,-0.5594666043785792,1,1.4949692382756534,-0.5824925866698614,0.7409856568243304,1.66430442840318,1863,0,1,1,1,0,0,1,1,0,False,True,False,True,False
3,0,0,3,1,0,0.5278220328637618,4,-0.21970354185555588,2,0.4900830123728144,-1.5675737875514397,-1.640292278062417,1.66430442840318,2501,0,1,1,1,1,1,1,1,0,False,False,False,True,False
2,2,3,2,0,0,1.289274205924523,1,-0.7143638985575133,1,-1.0172463264814442,-1.5675737875514397,0.3327665822723165,-0.12218192432381292,1446,1,1,1,0,1,1,0,0,0,True,False,True,False,False
1,2,0,0,2,3,1.3861863006777109,3,1.1321273891605965,2,-0.5148032135300246,0.40258861421171693,0.4688396071229878,1.5268824012703344,3698,1,0,0,0,0,0,0,1,1,True,False,False,True,False
0,2,1,3,0,0,-1.2581294275878416,0,-0.7230294814486424,2,-1.0172463264814442,1.1062180434128444,0.8770586816750016,1.5268824012703344,1023,0,1,1,1,1,1,1,1,1,True,False,True,False,True
0,3,2,3,2,4,-0.7043460289981972,4,0.21682519628507663,3,0.9925261253242339,1.2469439292530697,-1.43618274078641,1.2520383470046432,2499,0,1,1,1,1,1,1,1,0,True,False,True,False,False
1,3,1,3,2,1,-1.7150007314242983,3,0.5818628755738934,1,-1.0172463264814442,-1.4268479017112141,1.6254603183536935,-1.496402195652269,2457,1,1,1,0,0,0,0,1,0,False,False,False,True,False
3,1,2,2,1,0,-0.9258593884340549,1,-0.19442892508976242,3,0.9925261253242339,-1.708299673391665,1.3533142686523512,0.5649282113404152,2636,0,0,0,0,0,0,0,1,1,False,False,True,True,False
2,0,0,0,0,0,-0.27516389509122263,3,-0.7273622728942071,1,0.4900830123728144,-0.8639443583503124,1.0131317065256729,-1.3589801685194234,2477,0,0,1,0,1,1,1,1,0,True,False,False,False,True
2,2,1,1,1,0,-1.0919944080109483,1,-0.16518258283220144,0,-1.5196894394328635,-0.44176670082963587,-0.41563505440637555,-0.809292059988041,1219,0,0,0,1,0,0,0,0,1,False,True,False,False,True
2,0,1,3,2,2,1.4415646405366753,1,-0.21825927804036768,0,-0.01236010057860512,0.26186272837149144,-1.5722557656370815,-1.496402195652269,1509,1,0,1,1,0,0,0,1,1,True,True,False,True,False
1,2,0,0,1,0,-0.39976515977389265,3,-0.4547574777774349,2,0.4900830123728144,0.121136842531266,-0.21152551713036863,0.8397722656061064,2013,1,1,0,0,1,1,1,1,1,False,False,True,True,False
3,0,1,0,0,0,-0.8981702185045727,3,-0.7248348112176277,0,-0.01236010057860512,-1.1453961300307633,-1.5722557656370815,0.2900841570747239,1636,1,1,0,1,0,0,1,0,1,False,False,False,False,False
0,2,0,0,0,0,0.37553159825160964,3,-0.7277233388480041,3,-0.5148032135300246,0.9654921575726189,0.9450951941003373,-0.25960395145665854,1767,1,1,1,0,1,1,1,1,1,False,False,True,True,False
3,0,2,2,2,3,-0.2059409702675171,1,0.9523165441696659,1,1.4949692382756534,-0.16031492914918494,1.6934968307790292,-1.0841361142537322,3469,0,1,0,0,0,0,0,1,1,False,False,True,True,False
3,0,3,3,0,0,1.6630779999725331,4,-0.7176134921416867,1,1.4949692382756534,-1.708299673391665,-0.7558176165330537,1.389460374137489,3038,0,0,1,0,1,1,0,0,0,False,True,False,True,False
1,1,3,1,2,5,-1.1058389929756893,0,0.03593115343275497,1,1.4949692382756534,0.9654921575726189,1.3533142686523512,-1.6338242227851147,1767,1,0,1,1,1,1,1,1,1,False,False,True,False,True
1,1,3,1,0,0,-1.5073319569531818,3,-0.7078647113891664,3,-0.01236010057860512,1.6691215867737461,-1.7083287904877527,-0.3970259785895041,1712,1,0,1,0,0,0,1,0,0,True,True,False,False,True
3,2,2,0,2,5,0.05710614406256405,1,1.0053932393778322,0,-1.0172463264814442,0.26186272837149144,-0.6877811041077181,-0.809292059988041,2408,0,1,0,1,1,1,1,1,1,False,False,True,True,False
3,3,3,1,2,3,0.015572389168340712,3,1.2722209792338515,3,0.4900830123728144,1.2469439292530697,0.6729491443989947,-1.6338242227851147,3660,1,1,1,0,1,1,0,1,0,False,False,True,False,False
3,2,1,3,2,1,-0.16440721537329375,1,2.5547272471209705,2,-0.5148032135300246,0.6840403858921679,-1.0279636662343963,0.977194292738952,5293,0,0,1,0,1,1,0,1,0,True,False,False,True,False
3,2,3,0,1,0,-0.39976515977389265,3,-0.1171608109771939,3,-0.5148032135300246,-0.44176670082963587,0.06062053257097393,-1.6338242227851147,2696,1,1,0,0,1,1,1,0,1,True,False,True,False,True
2,3,3,3,2,4,0.417065353145833,4,-0.7298897345707864,3,0.9925261253242339,-1.5675737875514397,-0.5517080792570468,-0.3970259785895041,2955,1,0,1,1,0,0,0,1,1,True,False,True,True,False
2,2,3,0,0,0,0.7493353922996197,1,-0.7064204475739781,3,-1.0172463264814442,0.40258861421171693,0.26473006984698083,-1.221558141386578,1447,1,1,1,1,0,0,0,0,0,False,True,False,True,False
2,1,2,3,2,2,1.0677608464886652,4,0.7551745333964771,2,-1.5196894394328635,-0.019589043308959476,-0.41563505440637555,-0.25960395145665854,3415,1,0,0,0,1,1,0,1,0,False,False,False,False,False
1,2,0,2,2,3,-0.08133970558484707,0,1.2953292002768626,3,-0.01236010057860512,0.8247662717323934,0.4688396071229878,-0.3970259785895041,2508,0,0,1,0,0,0,0,0,0,False,False,False,False,False
0,1,1,3,1,0,-1.1335281629051717,0,-0.06300091790763651,3,-0.5148032135300246,0.40258861421171693,-1.096000178659732,0.42750618420756953,1134,1,0,0,1,1,1,0,0,1,True,True,False,False,True
2,3,3,1,0,0,-1.5073319569531818,3,-0.6988380625442402,0,-1.0172463264814442,-1.4268479017112141,-1.0279636662343963,0.7023502384732607,1711,1,1,0,0,0,0,0,1,0,True,True,False,False,False
0,2,1,2,1,0,1.3308079608187464,4,-0.49411366674131324,2,-0.01236010057860512,-0.16031492914918494,-0.9599271538090607,-0.9467140871208866,2113,0,1,1,1,1,1,0,0,0,True,False,False,False,True
3,0,2,1,0,0,-0.5520555943860449,1,-0.6991991284980372,3,0.4900830123728144,1.2469439292530697,-0.891890641383725,-0.6718700328551954,1672,1,0,1,1,1,1,1,0,0,False,False,False,False,True
1,0,3,3,2,2,1.3861863006777109,3,1.143320433728305,0,-0.5148032135300246,0.121136842531266,0.5368761195483234,-0.809292059988041,2669,0,1,1,0,1,1,1,1,0,False,False,False,False,False
1,0,3,2,1,0,-0.7874135387866439,0,-0.720140953818266,1,-0.5148032135300246,-1.708299673391665,-1.640292278062417,1.5268824012703344,995,1,0,0,1,0,0,1,0,1,False,True,False,False,True
1,2,1,0,0,0,-0.8012581237513849,3,-0.7031708539898047,3,-1.5196894394328635,0.40258861421171693,-1.5722557656370815,0.0152401028090327,1453,1,1,1,0,0,0,0,1,1,True,False,False,False,False
0,1,0,2,0,0,-1.1196835779404306,3,-0.7295286686169894,2,-1.0172463264814442,-0.8639443583503124,-1.2320732035104032,0.1526621299418783,1619,1,0,0,0,1,1,1,1,1,True,False,False,False,False
1,0,1,1,0,0,0.9431595818059952,0,-0.7035319199436018,3,-0.01236010057860512,-0.16031492914918494,-0.27956202955570425,0.42750618420756953,1865,0,1,0,1,1,1,0,1,1,True,True,False,False,False
3,3,1,1,2,2,-0.39976515977389265,4,2.1001452112904855,0,0.4900830123728144,-1.5675737875514397,-0.27956202955570425,-1.0841361142537322,5779,0,0,0,0,1,1,1,0,1,True,False,False,False,False
0,2,3,3,1,0,-0.5105218394918216,3,-0.3439102299617408,0,0.4900830123728144,0.6840403858921679,-0.6197445916823825,-0.6718700328551954,1375,1,0,1,0,0,0,1,1,1,True,False,False,True,False
0,0,1,2,1,0,0.36168701328686853,0,-0.0951357877955739,1,-1.0172463264814442,1.6691215867737461,-1.640292278062417,0.8397722656061064,873,1,1,0,1,1,1,0,0,1,False,True,False,False,True
1,1,1,2,1,0,0.15401823881575183,0,-0.161932989248028,0,-0.5148032135300246,-0.44176670082963587,-1.1640366910850675,0.7023502384732607,1078,1,0,1,0,1,1,1,1,1,True,True,False,True,False
3,0,2,3,0,0,0.6801124674759141,1,-0.7176134921416867,1,-0.01236010057860512,-0.019589043308959476,0.4688396071229878,-0.809292059988041,1723,0,0,1,1,1,1,0,0,1,True,False,False,False,True
1,1,3,1,2,2,-0.9673931433282783,0,2.105922266551238,2,0.4900830123728144,0.5433145000519424,1.557423805928358,0.8397722656061064,3694,0,1,0,0,1,1,1,0,1,False,False,True,False,True
2,2,3,2,0,0,1.6215442450783097,0,-0.7306118664783805,3,-0.01236010057860512,-1.1453961300307633,1.6254603183536935,-1.221558141386578,1995,0,1,0,1,1,1,0,0,1,True,False,True,False,False
0,1,0,3,0,0,0.9846933367002186,4,-0.6995601944518343,1,0.9925261253242339,-0.019589043308959476,1.2172412438016798,-0.6718700328551954,2093,1,1,1,1,0,0,1,0,1,False,True,False,True,False
2,3,3,0,2,5,1.040071676559183,3,1.3736805122508224,0,-0.5148032135300246,1.5283957009335207,1.3533142686523512,0.1526621299418783,3286,1,1,1,0,1,1,1,0,1,True,False,False,False,True
1,0,3,2,1,0,1.5384767352898632,4,-0.44861935656288504,2,-1.0172463264814442,1.3876698150932953,-1.7083287904877527,-1.496402195652269,2606,1,1,0,0,0,0,0,1,1,True,True,False,True,False
1,3,0,0,0,0,-0.49667725452708045,4,-0.7309729324321775,3,-0.5148032135300246,-1.4268479017112141,1.6254603183536935,0.977194292738952,2981,1,0,1,0,0,0,0,0,1,True,False,False,False,False
2,3,1,1,0,0,1.635388830043051,0,-0.726640140986613,2,-1.5196894394328635,-0.7232184725100869,1.557423805928358,-0.25960395145665854,1518,1,0,1,1,0,0,0,1,1,True,False,True,False,True
2,0,2,3,2,2,-1.6319332216358517,1,2.6359670867253064,2,-0.5148032135300246,-0.5824925866698614,0.8770586816750016,-0.6718700328551954,4811,0,0,1,0,0,0,0,1,1,True,True,False,False,True
0,0,2,3,1,0,0.40322076818109187,1,-0.6616482693031441,1,0.4900830123728144,-1.4268479017112141,-1.096000178659732,-0.3970259785895041,1198,0,1,0,1,0,0,0,0,0,True,True,False,True,False
2,1,3,3,0,0,-1.6042440517063694,1,-0.7248348112176277,2,0.9925261253242339,1.5283957009335207,1.2852777562270155,-1.0841361142537322,1611,1,1,1,1,1,1,0,0,0,True,False,False,False,True
2,0,2,3,0,0,-1.535021126882664,0,-0.7143638985575133,2,-0.5148032135300246,1.2469439292530697,-1.640292278062417,-1.3589801685194234,542,1,0,1,0,0,0,1,0,0,False,False,True,False,True
2,3,2,3,2,5,0.9985379216649597,0,1.6701156603181997,3,-1.5196894394328635,1.6691215867737461,-0.7558176165330537,-0.809292059988041,1565,1,0,1,0,0,0,0,0,1,False,False,True,False,True
